video,file,label,original,frame,fold
ntkrwyqoop,40_0.png,1,fopjiyxiqd,40,0
wdhvvkuwuq,290_0.png,1,exseruhiuk,290,0
ivdlxktqvk,60_0.png,1,vtunvalyji,60,0
yncjoacwmk,240_0.png,1,fnslimfagb,240,0
bpguesjrfa,150_0.png,1,wynotylpnm,150,0
fdqafjiqtn,190_0.png,1,jytrvwlewz,190,0
temjefwaas,190_0.png,1,hsbwhlolsn,190,0
uqtqhiqymz,250_0.png,0,uqtqhiqymz,250,0
fgobmbcami,70_1.png,0,fgobmbcami,70,0
kdiokpezzi,120_0.png,1,jytrvwlewz,120,0
smxxhrcwlv,10_0.png,1,exxqlfpnbz,10,0
uqiehguuzl,130_0.png,1,aayrffkzxn,130,0
hdytjaiglk,190_0.png,1,fnslimfagb,190,0
yuephcvqzq,130_0.png,1,knxltsvzyu,130,0
omizcfnsic,230_0.png,1,vpmyeepbep,230,0
ltqghwybkf,240_0.png,1,exseruhiuk,240,0
kiyuduxzuc,120_0.png,1,ybnucgidtu,120,0
brihlutndc,10_0.png,1,qarqtkvgby,10,0
dbhthsgych,0_0.png,1,jytrvwlewz,0,0
drlkcilgmc,150_0.png,1,srfefmyjvt,150,0
hdgfgvcoqk,250_0.png,1,prdrkaxeob,250,0
rxjcinqyqd,30_0.png,1,vpmyeepbep,30,0
aejvkfbtxs,210_0.png,1,eppyqpgewp,210,0
zovntpfyum,220_0.png,1,gvasarkpfh,220,0
gkqitjodaa,250_0.png,1,psjfwjzrrh,250,0
xbtmhdgcie,70_0.png,1,fnslimfagb,70,0
ogrzmxwtom,60_0.png,1,dpevefkefv,60,0
yyzqbaexnn,100_0.png,1,pqdeutauqc,100,0
jakregbmuf,220_0.png,1,uqtqhiqymz,220,0
lsadkstabm,170_0.png,1,vtunvalyji,170,0
rwkfxxgkrh,20_0.png,1,xmkwsnuzyq,20,0
xkichouvzp,270_0.png,1,qyqufaskjs,270,0
ptgpqdnxtd,280_0.png,1,hplxtssgnz,280,0
bmhghysucl,60_0.png,1,dpevefkefv,60,0
vxsvhjcpeh,20_0.png,1,fopjiyxiqd,20,0
dilfhyevdv,50_0.png,1,nhsijqpoda,50,0
vpmyeepbep,160_0.png,0,vpmyeepbep,160,0
scrbqgpvzz,180_0.png,1,lnhkjhyhvw,180,0
mszblrdprw,50_0.png,1,yexeazbqig,50,0
kqsjsvinkd,60_0.png,1,hivnldfvyl,60,0
dzpokpqpxr,140_0.png,1,kqlvggiqee,140,0
fjrueenjyp,50_0.png,1,nrnklcxdzq,50,0
hhddxuhorq,80_0.png,1,gvasarkpfh,80,0
dkojxwpvza,10_0.png,1,fopjiyxiqd,10,0
pmsjopmocd,170_0.png,1,dhjnjkzuhq,170,0
nlurbvsozt,130_0.png,1,nrnklcxdzq,130,0
rfjuhbnlro,140_0.png,1,uqtqhiqymz,140,0
xbhppttlaz,110_0.png,1,xchzardbfa,110,0
syuxttuyhm,180_0.png,1,wfzjxzhdkj,180,0
aiuimrebtg,70_0.png,1,vpmyeepbep,70,0
tnecbhfzba,50_0.png,1,yxvmusxvcz,50,0
iugnysiwao,180_0.png,1,yxvmusxvcz,180,0
hitfycdavv,130_0.png,1,qyqufaskjs,130,0
xdqrsjzsul,90_0.png,1,apedduehoy,90,0
fxuxxtryjn,20_0.png,1,uprwuohbwx,20,0
tamvgvhhbr,170_0.png,1,ljuuovfkgi,170,0
fzqnoyzhbm,130_0.png,1,vpmyeepbep,130,0
qcsuzqqohv,230_0.png,1,kqlvggiqee,230,0
dibwmyrpql,260_0.png,1,prdrkaxeob,260,0
xjzkfqddyk,200_0.png,0,xjzkfqddyk,200,0
sylnrepacf,80_0.png,0,sylnrepacf,80,0
ygmobxlwoi,90_0.png,1,nrnklcxdzq,90,0
fgobmbcami,30_0.png,0,fgobmbcami,30,0
hnalkvbcim,20_0.png,1,fzvpbrzssi,20,0
zamdpqkmaz,100_0.png,1,vtunvalyji,100,0
mfnsxrdygp,230_0.png,1,kqlvggiqee,230,0
abhggqdift,200_0.png,1,aayrffkzxn,200,0
lznkdhgwms,240_0.png,1,kqlvggiqee,240,0
atzwrsivnb,240_0.png,1,yxvmusxvcz,240,0
knxltsvzyu,190_0.png,0,knxltsvzyu,190,0
iimnvjpgoy,250_0.png,1,fdpisghkmd,250,0
lcyjrsfrfx,180_0.png,1,qarqtkvgby,180,0
pthbuiuswl,270_0.png,1,exseruhiuk,270,0
xartlyjtjw,30_0.png,1,qarqtkvgby,30,0
calhtslbzf,200_0.png,1,kqlvggiqee,200,0
liuujwwgpr,90_0.png,1,ldtgofdaqg,90,0
nhsijqpoda,120_0.png,0,nhsijqpoda,120,0
veynowrrav,30_0.png,1,vpmyeepbep,30,0
htorvhbcae,200_0.png,1,wclvkepakb,200,0
cwqycdjevy,190_0.png,1,uprwuohbwx,190,0
goyrhrvden,70_0.png,1,fnslimfagb,70,0
xssuxipwtu,250_0.png,1,rktrpsdlci,250,0
vauwynfqoz,80_0.png,1,gnmmhlbzge,80,0
surcmsyrlz,20_0.png,1,fnslimfagb,20,0
hsxrmrcaqh,270_0.png,1,upmgtackuf,270,0
chqqxfuuzi,210_0.png,0,chqqxfuuzi,210,0
auquqlmsts,240_0.png,1,fopjiyxiqd,240,0
zyjmvauuzw,70_0.png,1,vpmyeepbep,70,0
ybwvoogtii,0_0.png,1,xkfliqnmwt,0,0
bqefygjsnx,110_0.png,1,ybbrkacebd,110,0
ogrzmxwtom,150_0.png,1,dpevefkefv,150,0
hclsparpth,30_0.png,1,onbgbghesu,30,0
amluexcfvi,0_0.png,1,uprwuohbwx,0,0
nrdnytturz,60_0.png,1,eppyqpgewp,60,0
xgzueumhot,280_0.png,1,uqtqhiqymz,280,0
ysqbnccstr,260_0.png,1,lzbmwwejxb,260,0
jdzgjbqksy,200_0.png,1,srfefmyjvt,200,0
cqroxivqio,150_0.png,1,lsmnqsnqld,150,0
hqcrauawma,100_0.png,1,ybbrkacebd,100,0
sxyrkshzsg,130_0.png,1,jvtjxreizj,130,0
vzcldbilmd,130_0.png,1,yexeazbqig,130,0
wlyfcpecea,260_0.png,1,qyqufaskjs,260,0
mpivbgsohk,210_0.png,1,qyqufaskjs,210,0
pjkgenkrgb,190_0.png,1,srfefmyjvt,190,0
nrdnytturz,130_0.png,1,eppyqpgewp,130,0
kjzyrkhnaf,280_0.png,1,prmwoaeeng,280,0
xmkwsnuzyq,270_0.png,0,xmkwsnuzyq,270,0
itfsvvmslp,290_0.png,1,fdpisghkmd,290,0
yckyxxeqtd,30_0.png,1,gnmmhlbzge,30,0
zumqskdmht,260_0.png,1,fopjiyxiqd,260,0
uiaubrlxyl,70_0.png,1,eppyqpgewp,70,0
hldhchyhfg,280_0.png,1,fopjiyxiqd,280,0
xhxlsedcyb,160_0.png,1,lnhkjhyhvw,160,0
eiwtggvtfp,190_0.png,0,eiwtggvtfp,190,0
ljkjnwrzxv,190_0.png,1,exxqlfpnbz,190,0
inzrlbgtul,240_0.png,1,nrnklcxdzq,240,0
qjvjkojjkl,60_0.png,1,jvtjxreizj,60,0
ccjiwxnihq,80_0.png,1,rktrpsdlci,80,0
pcwavxhyrj,40_0.png,1,vtunvalyji,40,0
gvlraqlweh,160_0.png,1,rnpefxwptv,160,0
nombfkmhum,280_0.png,1,ucthmsajay,280,0
wkdnagybtb,150_0.png,1,jytrvwlewz,150,0
aaqaifqrwn,10_0.png,1,xugmhbetrw,10,0
vgiaotyvjm,110_0.png,1,qyqufaskjs,110,0
zhkqxjalrq,240_0.png,1,syxobtuucp,240,0
lxnqzocgaq,230_0.png,1,xjzkfqddyk,230,0
slayysqett,10_0.png,1,gnmmhlbzge,10,0
mnnxgycfik,200_0.png,1,hicjuubiau,200,0
wfugqfvekh,40_0.png,1,fdpisghkmd,40,0
moerpiyczb,130_0.png,1,qarqtkvgby,130,0
lebzjtusnr,80_0.png,1,xkfliqnmwt,80,0
iftluclqfd,60_0.png,1,gvasarkpfh,60,0
kdycxkmnnw,190_0.png,1,yljecirelf,190,0
jmcryhnksj,110_0.png,1,eppyqpgewp,110,0
tamvgvhhbr,270_0.png,1,ljuuovfkgi,270,0
clzkcmoyhb,80_0.png,1,gnmmhlbzge,80,0
xfmcdyaipa,50_0.png,1,yxvmusxvcz,50,0
pdouadxxba,50_0.png,1,prmwoaeeng,50,0
xkfliqnmwt,170_0.png,0,xkfliqnmwt,170,0
miusulscga,290_0.png,1,xjzkfqddyk,290,0
lwqkgvyeas,40_0.png,1,qyqufaskjs,40,0
uiaubrlxyl,40_0.png,1,eppyqpgewp,40,0
nimfdfkezw,160_0.png,1,hplxtssgnz,160,0
utxbqyxdwo,270_0.png,1,vtunvalyji,270,0
jphmkhpoeb,100_0.png,1,fdpisghkmd,100,0
cwvpcctjgs,130_0.png,1,rktrpsdlci,130,0
sxyrkshzsg,40_0.png,1,jvtjxreizj,40,0
skrpivsmry,30_0.png,1,yxvmusxvcz,30,0
nbypuhsjwp,270_0.png,1,eppyqpgewp,270,0
bemkbovwsz,80_0.png,1,aayrffkzxn,80,0
gepzcywmsx,70_0.png,1,exxqlfpnbz,70,0
maxybxfgts,40_0.png,1,hivnldfvyl,40,0
uaqxrykyxq,260_0.png,1,wcqvzujamg,260,0
brihlutndc,20_0.png,1,qarqtkvgby,20,0
uiqhpnzcmp,50_0.png,1,gnmmhlbzge,50,0
bemkbovwsz,280_0.png,1,aayrffkzxn,280,0
zyjmvauuzw,110_0.png,1,vpmyeepbep,110,0
eppmwpntfi,10_0.png,1,dxfdovivlw,10,0
xtaktzlrme,210_0.png,1,wfzjxzhdkj,210,0
fxredodlkl,80_0.png,1,wynotylpnm,80,0
ntpvqwgmqe,50_0.png,1,fopjiyxiqd,50,0
bytfrsxnwi,0_0.png,1,uprwuohbwx,0,0
mmuolksboc,60_0.png,1,wynotylpnm,60,0
hjxckindzx,20_0.png,1,fzvpbrzssi,20,0
sylnrepacf,110_1.png,0,sylnrepacf,110,0
hjddjiqcpb,180_0.png,1,vokrpfjpeb,180,0
nqfpecqeab,30_0.png,1,exxqlfpnbz,30,0
nbjwcgpeoi,130_0.png,1,qarqtkvgby,130,0
mrovsdlffg,80_0.png,1,qyqufaskjs,80,0
zwsbdiyrpg,70_0.png,1,rktrpsdlci,70,0
jranrlmuyk,120_0.png,1,wclvkepakb,120,0
ludeqgyyct,270_0.png,1,vtunvalyji,270,0
wvuualjyur,210_0.png,1,uprwuohbwx,210,0
lbjyragfls,80_0.png,1,rmufsuogzn,80,0
hrbkraauwx,100_0.png,1,nhsijqpoda,100,0
uaukglhmje,0_0.png,1,jytrvwlewz,0,0
rmvhavnlme,90_0.png,1,hsbwhlolsn,90,0
lxnqzocgaq,90_0.png,1,xjzkfqddyk,90,0
sdorhlibip,180_0.png,1,hicjuubiau,180,0
steqjxorfa,130_0.png,1,vokrpfjpeb,130,0
cwvpcctjgs,260_0.png,1,rktrpsdlci,260,0
mnnxgycfik,270_0.png,1,hicjuubiau,270,0
rlffjkxsqq,240_0.png,1,fdpisghkmd,240,0
vmwcynlwee,140_0.png,1,uqtqhiqymz,140,0
gldlvkplzy,180_0.png,1,gnmmhlbzge,180,0
xdbnawbnvf,150_0.png,1,chqqxfuuzi,150,0
eppyqpgewp,290_0.png,0,eppyqpgewp,290,0
uiaubrlxyl,240_0.png,1,eppyqpgewp,240,0
xbhppttlaz,140_0.png,1,xchzardbfa,140,0
bmhghysucl,210_0.png,1,dpevefkefv,210,0
laarpodtry,90_0.png,1,fdpisghkmd,90,0
ttsiapwbgk,210_0.png,1,fnslimfagb,210,0
jmcryhnksj,20_0.png,1,eppyqpgewp,20,0
xcruhaccxc,20_0.png,0,xcruhaccxc,20,0
ndfwdmawcv,110_0.png,1,jzupayeuln,110,0
kkxgqvpusd,60_0.png,1,ldtgofdaqg,60,0
tufacqdefx,0_0.png,1,ldtgofdaqg,0,0
furvgnwfln,50_0.png,1,psjfwjzrrh,50,0
msfssnmldu,230_0.png,1,pqdeutauqc,230,0
xbdqbydiwc,260_0.png,1,wcqvzujamg,260,0
sglzgdcjkb,150_0.png,1,vokrpfjpeb,150,0
augowetyej,120_0.png,1,apvzjkvnwn,120,0
xjzkfqddyk,280_0.png,0,xjzkfqddyk,280,0
vpwnqqtgdd,160_0.png,1,hsbwhlolsn,160,0
embmaestpq,100_0.png,1,jytrvwlewz,100,0
jgdzqmqalr,100_0.png,1,ngvcqxjhyb,100,0
iyswglziib,270_0.png,1,fnslimfagb,270,0
mqukycwlwj,280_0.png,1,ybbrkacebd,280,0
kgfcupxgur,60_0.png,1,ddtbarpcgo,60,0
xnmnhtwtex,280_0.png,1,vpmyeepbep,280,0
ridrlfphki,120_0.png,1,jytrvwlewz,120,0
pepaibwxnd,0_0.png,1,qarqtkvgby,0,0
gczieafvpe,240_0.png,1,apvzjkvnwn,240,0
rmuxlgsedw,110_0.png,0,rmuxlgsedw,110,0
wkczijuamz,190_0.png,1,jytrvwlewz,190,0
khtwrijuqn,180_1.png,0,khtwrijuqn,180,0
enqxsifggs,140_0.png,1,yxvmusxvcz,140,0
sfjtewgmuy,150_0.png,1,nweufafotd,150,0
onknhowfqb,260_0.png,1,exxqlfpnbz,260,0
jvadnjprqn,130_0.png,1,qyqufaskjs,130,0
lbuwogzooa,160_0.png,1,jawgcggquk,160,0
zaendkbrip,200_0.png,1,hivnldfvyl,200,0
msoqnkucal,170_0.png,1,xugmhbetrw,170,0
ihrjvevuce,190_0.png,1,srfefmyjvt,190,0
mvnahpueuk,220_0.png,1,ddtbarpcgo,220,0
mrhajrsgxh,0_0.png,1,prdrkaxeob,0,0
pjkgenkrgb,250_0.png,1,srfefmyjvt,250,0
hrovzkcyjw,70_0.png,1,ybbrkacebd,70,0
fswszwicfw,210_0.png,1,vtunvalyji,210,0
bpguesjrfa,50_0.png,1,wynotylpnm,50,0
kxhwssipyi,230_0.png,1,sttnfyptum,230,0
pepaibwxnd,80_0.png,1,qarqtkvgby,80,0
ngyoubuxyf,250_0.png,1,fnslimfagb,250,0
xbhppttlaz,30_0.png,1,xchzardbfa,30,0
pfhmcogosi,80_0.png,1,uprwuohbwx,80,0
crflaflooj,150_0.png,1,prdrkaxeob,150,0
stgusxhcta,290_0.png,1,nweufafotd,290,0
ycpuhmcdom,180_0.png,1,wynotylpnm,180,0
aimzesksew,250_0.png,1,exseruhiuk,250,0
liuujwwgpr,260_0.png,1,ldtgofdaqg,260,0
uaspniazcl,270_0.png,1,jawgcggquk,270,0
lrdnmalbhr,20_0.png,1,fsaronfupy,20,0
pdouadxxba,110_0.png,1,prmwoaeeng,110,0
wfgelanyvu,0_0.png,1,jawgcggquk,0,0
xpxrjwwibn,50_0.png,1,jytrvwlewz,50,0
eneofiltbk,180_0.png,1,wfzjxzhdkj,180,0
xrqhflacsg,10_0.png,1,ybnucgidtu,10,0
runmncglnj,250_0.png,1,gnmmhlbzge,250,0
srnseorykn,140_0.png,1,fsaronfupy,140,0
dcwnkxrsgg,100_0.png,1,lzbmwwejxb,100,0
kmhiqddyhh,280_0.png,1,yxvmusxvcz,280,0
idczhqbbqz,210_0.png,1,prmwoaeeng,210,0
oqhqvsiyaz,90_0.png,1,exseruhiuk,90,0
rtkhyvbcjg,230_0.png,1,vtunvalyji,230,0
tvhwcpfuuz,70_0.png,1,aayrffkzxn,70,0
xjfvhfyunl,270_0.png,1,jawgcggquk,270,0
wkczijuamz,120_0.png,1,jytrvwlewz,120,0
qodykiwotk,0_0.png,1,prmwoaeeng,0,0
hefisnapds,140_0.png,1,vpmyeepbep,140,0
tpvukvpape,290_0.png,1,xdezcezszc,290,0
jhczqfefgw,80_0.png,1,uqtqhiqymz,80,0
nhsqkozagd,30_0.png,1,hivnldfvyl,30,0
dlybulufda,160_0.png,1,hivnldfvyl,160,0
jxvoarslil,270_0.png,1,wynotylpnm,270,0
safmejeucy,240_0.png,1,uprwuohbwx,240,0
oibtsgqujh,180_0.png,1,rktrpsdlci,180,0
tamvgvhhbr,140_0.png,1,ljuuovfkgi,140,0
qcnsahyrvi,90_0.png,1,doniqevxeg,90,0
rthtvpztdu,70_0.png,1,jawgcggquk,70,0
pfhmcogosi,40_0.png,1,uprwuohbwx,40,0
vmwcynlwee,120_0.png,1,uqtqhiqymz,120,0
slvtfdxsmd,60_0.png,1,rktrpsdlci,60,0
wmooshykkb,20_0.png,1,ucthmsajay,20,0
whpyhuicpe,220_0.png,1,kqlvggiqee,220,0
fonrexmbzz,120_0.png,1,fufcmupzen,120,0
uqqivuldlu,50_0.png,1,doniqevxeg,50,0
nwvloufjty,200_0.png,1,ljuuovfkgi,200,0
miusulscga,90_0.png,1,xjzkfqddyk,90,0
ygngdbjmox,20_0.png,1,fdpisghkmd,20,0
ealulizawd,240_0.png,1,psjfwjzrrh,240,0
mcjvcndrey,280_0.png,1,fopjiyxiqd,280,0
pcegaugmyi,180_0.png,1,qarqtkvgby,180,0
augowetyej,170_0.png,1,apvzjkvnwn,170,0
culaevxduf,70_0.png,1,srfefmyjvt,70,0
oobmorozgk,210_0.png,1,hivnldfvyl,210,0
sjwedraykt,150_0.png,1,wfzjxzhdkj,150,0
bbxqtnztyy,90_0.png,1,jzupayeuln,90,0
gccnvdoknm,240_0.png,1,eiwtggvtfp,240,0
yuephcvqzq,190_0.png,1,knxltsvzyu,190,0
ngnoguzzkd,190_0.png,1,fdpisghkmd,190,0
ekkheaisuo,200_0.png,1,qarqtkvgby,200,0
cvqyddpcxj,120_0.png,1,nhsijqpoda,120,0
jbwtvoixgc,20_0.png,1,qarqtkvgby,20,0
qjzzeyijyv,180_0.png,1,yxvmusxvcz,180,0
jxqibxwhlc,290_0.png,1,fsaronfupy,290,0
rktrpsdlci,90_0.png,0,rktrpsdlci,90,0
qhugrooovy,230_0.png,1,nhsijqpoda,230,0
culaevxduf,280_0.png,1,srfefmyjvt,280,0
qcsuzqqohv,190_0.png,1,kqlvggiqee,190,0
fhzdtfiqrh,70_0.png,1,wynotylpnm,70,0
dxdzrfikon,10_0.png,1,fopjiyxiqd,10,0
prdrkaxeob,20_0.png,0,prdrkaxeob,20,0
udxqbhgvvx,120_0.png,1,ucthmsajay,120,0
zplyjqnfmv,290_0.png,1,fopjiyxiqd,290,0
sbgajsyted,0_0.png,1,rmufsuogzn,0,0
xzqgptotdo,40_0.png,1,fopjiyxiqd,40,0
xtegzrbvaz,10_0.png,1,ldtgofdaqg,10,0
lifgmjcybk,210_0.png,1,xdezcezszc,210,0
dflpzzixje,140_0.png,1,nhsijqpoda,140,0
aoydktojny,190_0.png,1,xkfliqnmwt,190,0
pzdfwdnmyx,260_0.png,1,lsmnqsnqld,260,0
iimnvjpgoy,280_0.png,1,fdpisghkmd,280,0
qvebuvzhcs,220_0.png,1,rktrpsdlci,220,0
lclrhuuwnj,280_1.png,1,fgobmbcami,280,0
hcqxrwzgxt,150_0.png,1,doniqevxeg,150,0
nwtdlrhqtf,0_0.png,1,sylnrepacf,0,0
jquevmhdvc,0_0.png,1,gnmmhlbzge,0,0
wlyfcpecea,170_0.png,1,qyqufaskjs,170,0
wclvkepakb,90_0.png,0,wclvkepakb,90,0
kiswvzlayw,160_0.png,1,qyqufaskjs,160,0
gzkggvloao,30_0.png,1,jawgcggquk,30,0
xscsjnesyj,280_0.png,1,jzupayeuln,280,0
uaspniazcl,230_0.png,1,jawgcggquk,230,0
ddtbarpcgo,80_0.png,0,ddtbarpcgo,80,0
epwesrdmpt,160_0.png,1,wynotylpnm,160,0
apedduehoy,10_0.png,0,apedduehoy,10,0
mfgswvvnba,200_0.png,1,fnslimfagb,200,0
kadzgvxsii,80_0.png,1,lzbmwwejxb,80,0
qjwomijmcb,190_0.png,1,kqlvggiqee,190,0
tqxmhhmsyv,250_0.png,1,rktrpsdlci,250,0
rfpjsloxzg,190_0.png,1,dxfdovivlw,190,0
itwvssoevj,10_0.png,1,prmwoaeeng,10,0
nslhmkeicc,130_0.png,1,qarqtkvgby,130,0
juzjntqofi,80_0.png,1,nhsijqpoda,80,0
jbwtvoixgc,170_0.png,1,qarqtkvgby,170,0
jtrbieopvk,230_0.png,1,wclvkepakb,230,0
yeeceldqpx,100_0.png,1,fsaronfupy,100,0
ldtgofdaqg,140_0.png,0,ldtgofdaqg,140,0
wdcrhqtjhf,230_0.png,1,nweufafotd,230,0
clpvgmopjx,190_0.png,1,lnhkjhyhvw,190,0
enhiqdvfpu,0_0.png,1,hivnldfvyl,0,0
hsxrmrcaqh,250_0.png,1,upmgtackuf,250,0
gczieafvpe,130_0.png,1,apvzjkvnwn,130,0
mwjnvqeyqp,120_0.png,1,lokzwdldxp,120,0
xkmpyvtdch,0_0.png,1,dxfdovivlw,0,0
mwrblsiixn,180_0.png,1,sttnfyptum,180,0
wozzcuoagt,0_0.png,1,hivnldfvyl,0,0
qjpugmbxhb,220_0.png,1,xmkwsnuzyq,220,0
nswlwuzzda,140_0.png,1,ljuuovfkgi,140,0
hsbljbsgxr,70_0.png,1,hivnldfvyl,70,0
gfncmhgdio,200_0.png,1,nweufafotd,200,0
keuvybqsbr,70_0.png,1,prdrkaxeob,70,0
vtzlfurays,130_0.png,1,doniqevxeg,130,0
ddqtkrkmjn,230_0.png,1,srfefmyjvt,230,0
baiyzipjbr,110_0.png,1,wfzjxzhdkj,110,0
jstwvimaml,150_0.png,1,jytrvwlewz,150,0
ywajbwquvw,220_0.png,1,jawgcggquk,220,0
hclsparpth,240_0.png,1,onbgbghesu,240,0
sxyrkshzsg,120_0.png,1,jvtjxreizj,120,0
whdijawumf,230_0.png,1,aayrffkzxn,230,0
vtlxnjhdvs,240_0.png,1,jytrvwlewz,240,0
ysqbnccstr,70_0.png,1,lzbmwwejxb,70,0
vzcldbilmd,100_0.png,1,yexeazbqig,100,0
dkenctaoes,10_0.png,1,eppyqpgewp,10,0
kujvvxpted,110_0.png,1,fdpisghkmd,110,0
wegsexmajl,250_0.png,1,jzupayeuln,250,0
cythdgxpdi,70_0.png,1,vtunvalyji,70,0
augowetyej,80_0.png,1,apvzjkvnwn,80,0
vhqnsjfnsl,170_0.png,1,pqdeutauqc,170,0
llgpkbhorg,190_0.png,1,gnmmhlbzge,190,0
slkqbehdcq,130_0.png,1,xjzkfqddyk,130,0
crwzrpozbv,0_0.png,1,jawgcggquk,0,0
qdfoiguwaf,160_0.png,1,hivnldfvyl,160,0
rixpoeqiaq,140_0.png,1,fzvpbrzssi,140,0
zjcpgizmgd,190_0.png,1,pqdeutauqc,190,0
stgusxhcta,100_0.png,1,nweufafotd,100,0
dabysiasvf,270_0.png,1,fdpisghkmd,270,0
bzvzpwrabw,100_0.png,1,wclvkepakb,100,0
uakmltagvm,240_0.png,1,xchzardbfa,240,0
espkiocpxq,290_0.png,1,nhsijqpoda,290,0
ohaqlzfnuv,80_0.png,1,sttnfyptum,80,0
zpllznxapc,80_0.png,1,uqtqhiqymz,80,0
poxhzrfhha,30_0.png,1,rnpefxwptv,30,0
bbnesewcot,110_0.png,1,aayrffkzxn,110,0
kujvvxpted,270_0.png,1,fdpisghkmd,270,0
cfyayetydv,50_0.png,1,dxfdovivlw,50,0
uotkopqsnc,30_0.png,1,xjzkfqddyk,30,0
tdontxxzek,50_0.png,1,xcruhaccxc,50,0
dlrcprykef,110_0.png,1,psjfwjzrrh,110,0
zkarzsylvk,80_0.png,1,dxfdovivlw,80,0
syxobtuucp,80_0.png,0,syxobtuucp,80,0
pcegaugmyi,80_0.png,1,qarqtkvgby,80,0
dywronddes,100_0.png,1,eppyqpgewp,100,0
jorfifqxhq,270_0.png,1,vtunvalyji,270,0
phunswkrpy,70_0.png,1,nweufafotd,70,0
oibtsgqujh,90_0.png,1,rktrpsdlci,90,0
wezyzowkwh,240_0.png,1,nweufafotd,240,0
fdpisghkmd,270_0.png,0,fdpisghkmd,270,0
qpobbumrhm,110_0.png,1,lzbmwwejxb,110,0
cjhwsuzeuz,30_0.png,1,nweufafotd,30,0
rmvhavnlme,170_0.png,1,hsbwhlolsn,170,0
qjvjkojjkl,260_1.png,1,jvtjxreizj,260,0
rktrpsdlci,220_0.png,0,rktrpsdlci,220,0
gnmmhlbzge,160_0.png,0,gnmmhlbzge,160,0
kfhmhoxjtx,0_0.png,1,fdpisghkmd,0,0
kcidxranvr,70_0.png,1,dpevefkefv,70,0
mnqxygpnmf,70_0.png,1,vtunvalyji,70,0
hurcutcxpb,270_0.png,1,fopjiyxiqd,270,0
loiajhczyc,270_0.png,1,fsaronfupy,270,0
prcndkhjfm,150_0.png,1,kqlvggiqee,150,0
cdyotmvujc,90_0.png,1,hivnldfvyl,90,0
atrteuctxr,50_0.png,1,fopjiyxiqd,50,0
yxirnfyijn,150_0.png,1,qarqtkvgby,150,0
pfvbpqjaxg,0_0.png,1,wcqvzujamg,0,0
dabysiasvf,10_0.png,1,fdpisghkmd,10,0
dwkkqhxclz,120_0.png,1,rnpefxwptv,120,0
eurhttghny,40_0.png,1,ddtbarpcgo,40,0
ovynyicanw,230_0.png,1,nweufafotd,230,0
cbzxykepbl,80_0.png,1,fnslimfagb,80,0
louyyobufp,110_0.png,1,uprwuohbwx,110,0
miusulscga,210_0.png,1,xjzkfqddyk,210,0
kpdsblcqvg,100_0.png,1,sttnfyptum,100,0
lokzwdldxp,130_0.png,0,lokzwdldxp,130,0
zzlsynxeff,110_0.png,1,fnslimfagb,110,0
zoleozlpfj,140_0.png,1,jawgcggquk,140,0
btizoxwqwp,210_0.png,1,fnslimfagb,210,0
nhsijqpoda,140_0.png,0,nhsijqpoda,140,0
zovntpfyum,150_0.png,1,gvasarkpfh,150,0
dghhdvdzrb,290_0.png,1,vmxfwxgdei,290,0
vhpjdjspre,20_0.png,1,hplxtssgnz,20,0
qweikxnvyq,0_0.png,1,fdpisghkmd,0,0
hcqxrwzgxt,270_0.png,1,doniqevxeg,270,0
ppmvktsmkc,60_0.png,1,fufcmupzen,60,0
zbmsvslybw,60_1.png,1,khtwrijuqn,60,0
gmonvwaujc,200_0.png,1,hivnldfvyl,200,0
rqsjnyjukt,270_0.png,1,qarqtkvgby,270,0
wynotylpnm,170_0.png,0,wynotylpnm,170,0
dlpaibcwsy,80_0.png,1,fopjiyxiqd,80,0
opsjddoxui,210_0.png,1,qarqtkvgby,210,0
lptoozyjas,190_0.png,1,xjzkfqddyk,190,0
ctzgudcdyu,150_0.png,1,xkfliqnmwt,150,0
lwtgwggkpb,50_0.png,1,ybbrkacebd,50,0
ldtgofdaqg,90_0.png,0,ldtgofdaqg,90,0
mrhajrsgxh,240_0.png,1,prdrkaxeob,240,0
chqqxfuuzi,240_0.png,0,chqqxfuuzi,240,0
rixpoeqiaq,190_0.png,1,fzvpbrzssi,190,0
wykqjiughm,120_0.png,1,hsbwhlolsn,120,0
dolynaukae,80_0.png,1,gnmmhlbzge,80,0
xnmnhtwtex,110_0.png,1,vpmyeepbep,110,0
jeosukfzow,250_0.png,1,apvzjkvnwn,250,0
duczhwighk,250_0.png,1,xkfliqnmwt,250,0
arwyjgnvlp,100_0.png,1,knxltsvzyu,100,0
qlueobbhbc,20_0.png,1,wfzjxzhdkj,20,0
liheortwbu,110_0.png,1,fsaronfupy,110,0
queqdqiqwj,100_0.png,1,uprwuohbwx,100,0
mfvqmuulak,100_0.png,1,qyqufaskjs,100,0
pdouadxxba,180_0.png,1,prmwoaeeng,180,0
ozqysilrin,230_0.png,1,uqtqhiqymz,230,0
yotyalfqqv,290_0.png,1,knxltsvzyu,290,0
rxjcinqyqd,120_0.png,1,vpmyeepbep,120,0
zccpfawquo,130_0.png,1,xcruhaccxc,130,0
oejlipxtai,240_0.png,1,yexeazbqig,240,0
idczhqbbqz,160_0.png,1,prmwoaeeng,160,0
fedcdqtboz,200_0.png,1,jytrvwlewz,200,0
bzyawroeif,100_0.png,1,syxobtuucp,100,0
